iucn_sid,species,allXcoastal,allXfull,biomass_removalXfull,bycatch_pelagicXfull,climateXfull,direct_humanXfull,fishing_benthic_destXfull,non-climateXfull,ocean_acidificationXfull,biomass_removalXcoastal,bycatch_pelagicXcoastal,climateXcoastal,direct_humanXcoastal,fishing_benthic_destXcoastal,non-climateXcoastal,ocean_acidificationXcoastal,lightXcoastal,lightXfull,nutrientXcoastal,nutrientXfull,sst_extremesXcoastal,sst_extremesXfull,sst_riseXcoastal,sst_riseXfull,uv_radiationXcoastal,uv_radiationXfull,bycatch_benthicXcoastal,bycatch_benthicXfull,shipping_largeXcoastal,shipping_largeXfull,sea_level_riseXcoastal,sea_level_riseXfull
NA,eptatretus stoutii,0.08569851957933403,0.08569851957933403,0.0010010422633753853,NA,0.019920958742374883,0.028364307234842685,3.399965017381988e-4,0.06577756083695914,NA,0.0010010422633753853,NA,0.019920958742374883,0.028364307234842685,3.399965017381988e-4,0.06577756083695914,NA,NA,NA,9.271580995692764e-4,9.271580995692764e-4,0.019920958742374883,0.019920958742374883,0,0,NA,NA,0.02500339222074032,0.02500339222074032,0.010141664735334632,0.010141664735334632,NA,NA
NA,erignathus barbatus,0.4844025687203791,0.4844025687203791,0,NA,0.35788716549763033,0.05653147260663507,0.001201624644549763,0.12651540322274882,NA,0,NA,0.35788716549763033,0.05653147260663507,0.001201624644549763,0.12651540322274882,NA,4.999810426540285e-5,4.999810426540285e-5,2.5073857819905214e-4,2.5073857819905214e-4,0.09866895127962085,0.09866895127962085,0.2099002832227488,0.2099002832227488,NA,NA,0.04869778578199052,0.04869778578199052,0.019783783127962088,0.019783783127962088,0.04931793099526067,0.04931793099526067
NA,erilepis zonifer,0.2490631169032258,0.2490631169032258,0,NA,0.20110730477419356,0.007448761548387097,1.3901264516129032e-4,0.04795581212903226,0.026043942967741936,0,NA,0.20110730477419356,0.007448761548387097,1.3901264516129032e-4,0.04795581212903226,0.026043942967741936,1.7919122580645162e-4,1.7919122580645162e-4,8.953752258064517e-4,8.953752258064517e-4,0.0895796464516129,0.0895796464516129,0,0,0.08548371535483872,0.08548371535483872,0.027566597161290323,0.027566597161290323,0.011726874580645162,0.011726874580645162,NA,NA
NA,eschrichtius robustus,0.23283191607837656,0.21511461162133383,0,0.10943471290965723,0.030904956962471274,0.021725959756908025,0.003468189941629101,0.18420965465886255,NA,0,0.11469025861466416,0.028331451969898187,0.03160896577432958,0.0024432214999650518,0.20450046399198527,NA,0.0018223560727848838,0.001252569760831445,0.004378123762260898,0.003194245221833439,0.028331451969898187,0.030904956962471274,0,0,NA,NA,NA,NA,0.0495575383844738,0.0451339770680033,NA,NA
NA,eualus gaimardii,0.6369784773352019,0.6369784773352019,9.88166873281949e-4,NA,0.611463073896405,0.010017863418315098,3.8960006467956664e-4,0.02551540343879696,0.16901492696598933,9.88166873281949e-4,NA,0.611463073896405,0.010017863418315098,3.8960006467956664e-4,0.02551540343879696,0.16901492696598933,4.297795504770118e-5,4.297795504770118e-5,4.496377944267773e-4,4.496377944267773e-4,0.21734518352827034,0.21734518352827034,0.14263425268150706,0.14263425268150706,0.08246871072063817,0.08246871072063817,0.01362715733304587,0.01362715733304587,NA,NA,NA,NA
NA,eubalaena japonica,0.2711502982981707,0.18881928743150317,0,0.028690448385623724,0.1383871547849289,0.00454713475072526,0.00107471222377422,0.05043213266895885,NA,0,0.10536732576964752,0.09653898706099816,0.02589545273758684,0.0028690773153164637,0.17461131136465038,NA,2.0610070750207152e-4,3.61904346191039e-5,0.001317339919688954,2.344117107195301e-4,0.09653898706099816,0.13836476511854875,0,2.2389666380143976e-5,NA,NA,NA,NA,0.03895601478743068,0.01584923516349701,NA,NA
NA,eubranchus olivaceus,0.48927059663083045,0.48927059663083045,1.5566917802421062e-5,NA,0.4249239309235588,0.025854259883179544,3.096405654787099e-4,0.06434666570727164,0.18359146008634555,1.5566917802421062e-5,NA,0.4249239309235588,0.025854259883179544,3.096405654787099e-4,0.06434666570727164,0.18359146008634555,0.002748737831202912,0.002748737831202912,0.01676554456954203,0.01676554456954203,0.14788089257597561,0.14788089257597561,0,0,0.09345157826123761,0.09345157826123761,0.01865291594006603,0.01865291594006603,NA,NA,NA,NA
NA,eucopia grimaldii,0.23052989392367115,0.17838235886083395,0,0.016329583453645182,0.16110428032125937,1.9917610446276748e-4,7.49318874522763e-4,0.017278078539574578,0.16110428032125937,0,0.059623482070794424,0.1661616384180791,0.0021473953649256312,0.002597376916868442,0.06436825435258849,0.1661616384180791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,eudistylia polymorpha,0.29918136837518017,0.29918136837518017,0,NA,0.25066435117830443,NA,NA,0.048517017196875734,0.06879981998592068,0,NA,0.25066435117830443,NA,NA,0.048517017196875734,0.06879981998592068,0.003280468975227113,0.003280468975227113,0.008202163521169254,0.008202163521169254,0.07956765579430794,0.07956765579430794,0,0,0.10229687539807583,0.10229687539807583,0.02086640474673997,0.02086640474673997,0.0161679799537394,0.0161679799537394,NA,NA
NA,eudistylia vancouveri,0.34692678136490906,0.34692678136490906,0,NA,0.29488233832608035,NA,NA,0.05204444303882873,0.06873985089228486,0,NA,0.29488233832608035,NA,NA,0.05204444303882873,0.06873985089228486,0.003925634213811017,0.003925634213811017,0.009410194480990454,0.009410194480990454,0.09562858060925007,0.09562858060925007,0.027666449077353845,0.027666449077353845,0.10284745774719158,0.10284745774719158,0.021568971763991498,0.021568971763991498,0.01713964258003576,0.01713964258003576,NA,NA
NA,eudorellopsis integra,0.4626791887097096,0.4626791887097096,0,NA,0.41264852153806286,0.019750604580700458,2.6584408077022747e-4,0.0500306671716467,0.16782261386967529,0,NA,0.41264852153806286,0.019750604580700458,2.6584408077022747e-4,0.0500306671716467,0.16782261386967529,6.810130165248072e-4,6.810130165248072e-4,0.004420749696015309,0.004420749696015309,0.1382977680546973,0.1382977680546973,0.026351717663005564,0.026351717663005564,0.08017642195068471,0.08017642195068471,0.024912455797635895,0.024912455797635895,NA,NA,NA,NA
NA,eulalia viridis,0.22229195126426043,0.22229195126426043,0,NA,0.2114992586229902,NA,NA,0.010792692641270266,0.028559225932350392,0,NA,0.2114992586229902,NA,NA,0.010792692641270266,0.028559225932350392,0.0033123537260657814,0.0033123537260657814,0.0065012464140369606,0.0065012464140369606,0.08210039061978784,0.08210039061978784,0,0,0.10083964223764093,0.10083964223764093,5.69563846821002e-4,5.69563846821002e-4,4.0952865434652075e-4,4.0952865434652075e-4,NA,NA
NA,eumesogrammus praecisus,0.648275045427014,0.6647170366290278,1.321949876067199e-7,0.02696952630129441,0.5909417818782705,0.0032540842743045994,1.485541173230515e-4,0.07377525475075737,0.0269356981547783,1.0902483343428225e-7,0.025506862507571167,0.5805376317383404,0.007156620230163537,3.089339794064204e-4,0.06773741368867353,0.0269152634766808,0,0,3.602543912780133e-4,1.6416414210961166e-4,0.1171267050272562,0.12889829248141008,0.3586179588128407,0.3572812475901955,0.07787771047849788,0.07782654089782429,0.02958885523924894,0.03449247865601762,0.004815772259236826,0.008746315064720463,NA,NA
NA,eumetopias jubatus,0.39786966884285946,0.39786966884285946,0,NA,0.16941382912946226,0.11486248104166288,0.0015868944698030516,0.2284558395315427,NA,0,NA,0.16941382912946226,0.11486248104166288,0.0015868944698030516,0.2284558395315427,NA,0.008285692047500409,0.008285692047500409,0.003451698521522486,0.003451698521522486,0.09500866209605557,0.09500866209605557,0,0,NA,NA,0.049430940369892165,0.049430940369892165,0.05083813308116169,0.05083813308116169,0.07440516721526123,0.07440516721526123
NA,eumicrotremus asperrimus,0.23127162913602942,0.23127162913602942,3.3011642156862744e-7,NA,0.19352876187193627,0.00712425359987745,1.217984068627451e-4,0.037742867264093136,0.026051027496936274,3.3011642156862744e-7,NA,0.19352876187193627,0.00712425359987745,1.217984068627451e-4,0.037742867264093136,0.026051027496936274,0,0,4.7927734375e-4,4.7927734375e-4,0.07931301815257352,0.07931301815257352,0,0,0.08816471583946078,0.08816471583946078,0.02309646599264706,0.02309646599264706,0.0069207418045343135,0.0069207418045343135,NA,NA
NA,eumicrotremus barbatus,0.21654978132884778,0.21654978132884778,9.714045416316233e-7,NA,0.20112928090832632,0.0062940033641715725,4.326745164003364e-5,0.015420504625735913,0.025743532380151386,9.714045416316233e-7,NA,0.20112928090832632,0.0062940033641715725,4.326745164003364e-5,0.015420504625735913,0.025743532380151386,0,0,2.9073170731707315e-4,2.9073170731707315e-4,0.07230338099243061,0.07230338099243061,0,0,0.10308236333052986,0.10308236333052986,0.008791530698065602,0.008791530698065602,NA,NA,NA,NA
NA,eumicrotremus gyrinops,0.2367887469733656,0.2367887469733656,7.566585956416466e-8,NA,0.2169408474576271,0.00456931598062954,3.328177966101695e-4,0.019847899515738496,0.025893047820823245,7.566585956416466e-8,NA,0.2169408474576271,0.00456931598062954,3.328177966101695e-4,0.019847899515738496,0.025893047820823245,0,0,2.055084745762712e-4,2.055084745762712e-4,0.07439643462469733,0.07439643462469733,0,0,0.11665136501210653,0.11665136501210653,0.014092215496368039,0.014092215496368039,6.479630750605326e-4,6.479630750605326e-4,NA,NA
NA,eumicrotremus orbis,0.4080412081358006,0.4080412081358006,5.566600397614315e-7,NA,0.3568914368732659,0.009942803617853319,1.59139012081358e-4,0.051149771044065276,0.026122953269394622,5.566600397614315e-7,NA,0.3568914368732659,0.009942803617853319,1.59139012081358e-4,0.051149771044065276,0.026122953269394622,0.001388478360605597,0.001388478360605597,0.004872442269460162,0.004872442269460162,0.08263261726345225,0.08263261726345225,0.16188232582526815,0.16188232582526815,0.08625354051515086,0.08625354051515086,0.024881121840386253,0.024881121840386253,0.009905229720577632,0.009905229720577632,NA,NA
NA,eumida sanguinea,0.25867939881597596,0.25867939881597596,0,NA,0.2113615537396815,NA,NA,0.04731784524305845,0.03011088551655132,0,NA,0.2113615537396815,NA,NA,0.04731784524305845,0.03011088551655132,0.0033223795547402653,0.0033223795547402653,0.0065167322604852826,0.0065167322604852826,0.07478613574585175,0.07478613574585175,0,0,0.10646453247727841,0.10646453247727841,0.02173039306261986,0.02173039306261986,0.015748340198449097,0.015748340198449097,NA,NA
NA,eunice norvegica,0.2189609966663082,0.2189609966663082,0,NA,0.2151865265082267,NA,NA,0.0037744701580815143,0.028607538875147866,0,NA,0.2151865265082267,NA,NA,0.0037744701580815143,0.028607538875147866,0.001358815141413055,0.001358815141413055,0.0024156550166684588,0.0024156550166684588,0.083528563071298,0.083528563071298,0,0,0.10305042434670394,0.10305042434670394,NA,NA,NA,NA,NA,NA
NA,eupentacta quinquesemita,0.5173403197125733,0.5173403197125733,0.001546664293519653,NA,0.41668489569191036,0.04891218666181,5.534418358223782e-4,0.10065542418623133,0.1508954354448823,0.001546664293519653,NA,0.41668489569191036,0.04891218666181,5.534418358223782e-4,0.10065542418623133,0.1508954354448823,0.002737384184906785,0.002737384184906785,0.018975682307361172,0.018975682307361172,0.17354647537997947,0.17354647537997947,0,0,0.09224298486704859,0.09224298486704859,0.02793006506837975,0.02793006506837975,NA,NA,NA,NA
NA,euphausia pacifica,0.4864643004355978,0.5492577599796071,0,0.008188683322294827,0.5387085417107638,0.0016495327638829144,4.494205352651859e-4,0.010549218268843415,0.16251128203727602,0,0.031192192649816035,0.44218948433116706,0.010216908806405684,0.001281107743490703,0.044274816104430695,0.16881536715677292,1.3880372725094098e-4,2.2410036165336355e-5,0.0014458030364971736,2.3917161123515206e-4,0.19248691825140618,0.27453305420703683,0,1.827521616128511e-5,0.08088719878201785,0.10164593025028962,NA,NA,NA,NA,NA,NA
NA,eupolymnia nebulosa,0.19373198426435878,0.19373198426435878,0,NA,0.18483355118454411,NA,NA,0.008898432904974211,0.016783162514205786,0,NA,0.18483355118454411,NA,NA,0.008898432904974211,0.016783162514205786,0.003583443482821925,0.003583443482821925,0.005314989422152285,0.005314989422152285,0.06819862995017047,0.06819862995017047,0,0,0.09985175872016784,0.09985175872016784,NA,NA,NA,NA,NA,NA
NA,eurymen gyrinus,0.39733584283673207,0.39733584283673207,0,NA,0.35658926821665154,0.008184337446421613,1.4651149499935056e-4,0.04074657462008053,0.026037172100272763,0,NA,0.35658926821665154,0.008184337446421613,1.4651149499935056e-4,0.04074657462008053,0.026037172100272763,4.342486037147681e-5,4.342486037147681e-5,0.001307715547473698,0.001307715547473698,0.10347772749707754,0.10347772749707754,0.14171697493180932,0.14171697493180932,0.08535739368749189,0.08535739368749189,0.02315617534744772,0.02315617534744772,0.007908409923366671,0.007908409923366671,NA,NA
NA,euspira pallida,0.5021708126368761,0.5021708126368761,0.006180492987279251,NA,0.4342437647360328,0.025329634919155675,3.4600740878803414e-4,0.06792704790084339,0.18358868482363358,0.006180492987279251,NA,0.4342437647360328,0.025329634919155675,3.4600740878803414e-4,0.06792704790084339,0.18358868482363358,0.0027338045757420437,0.0027338045757420437,0.013619577605889754,0.013619577605889754,0.1515965705232748,0.1515965705232748,0.0037692213783141514,0.0037692213783141514,0.0952892880108103,0.0952892880108103,0.019717530636969387,0.019717530636969387,NA,NA,NA,NA
NA,eusyllis blomstrandi,0.23781367036820575,0.23781367036820575,0,NA,0.236277660515989,NA,NA,0.001536009017283126,0.028560051765884616,0,NA,0.236277660515989,NA,NA,0.001536009017283126,0.028560051765884616,3.468723386490774e-4,3.468723386490774e-4,3.9844535359438927e-4,3.9844535359438927e-4,0.08688000918426986,0.08688000918426986,0,0,0.12083760040076813,0.12083760040076813,6.56944977874259e-4,6.56944977874259e-4,1.3374634716540034e-4,1.3374634716540034e-4,NA,NA
NA,evasterias troschelii,0.5087914629573834,0.5087914629573834,7.16095878946135e-6,NA,0.41743966338589267,0.044294266680057585,5.595070469686318e-4,0.09135179940410432,0.14831082504770512,7.16095878946135e-6,NA,0.41743966338589267,0.044294266680057585,5.595070469686318e-4,0.09135179940410432,0.14831082504770512,0.00248077181882093,0.00248077181882093,0.01834359077366007,0.01834359077366007,0.17430117923738742,0.17430117923738742,0.009801054199725486,0.009801054199725486,0.08502660490107462,0.08502660490107462,0.025666502125807643,0.025666502125807643,NA,NA,NA,NA
NA,evermannella indica,0.03125535714285714,0.02390909000047594,1.3009058747005537e-9,5.413781352624816e-4,0.02336480065997176,1.4111655799343202e-6,1.498707026478194e-6,5.442893405041803e-4,0.02336480065997176,0,0.003735285714285714,0.024343285714285713,0.0031767857142857145,0,0.006912071428571429,0.024343285714285713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,exogone dispar,0.22687726598950775,0.22687726598950775,0,NA,0.22421282308293336,NA,NA,0.0026644429065743945,0.02862204174573055,0,NA,0.22421282308293336,NA,NA,0.0026644429065743945,0.02862204174573055,5.383158834691372e-4,5.383158834691372e-4,0.0012984580868400492,0.0012984580868400492,0.09025846232838487,0.09025846232838487,0,0,0.10533231923205714,0.10533231923205714,5.076459426275254e-4,5.076459426275254e-4,3.2002299363768276e-4,3.2002299363768276e-4,NA,NA
NA,exogone lourei,0.22259171016976168,0.22259171016976168,0,NA,0.21941690563481311,NA,NA,0.003174804335697776,0.028664626803219895,0,NA,0.21941690563481311,NA,NA,0.003174804335697776,0.028664626803219895,3.9840778672192554e-4,3.9840778672192554e-4,0.001908234637762015,0.001908234637762015,0.08607175420419223,0.08607175420419223,0,0,0.10468052462740096,0.10468052462740096,5.280345899418187e-4,5.280345899418187e-4,3.401275205228341e-4,3.401275205228341e-4,NA,NA
NA,facciolella equatorialis,NA,0.263318825193011,0,2.6410841121495324e-4,0.2589658477041853,0,0,0.004352977651361236,0.025259710361641607,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0.10960999739943111,NA,1.2963445753758635e-4,NA,0.12396650532303942,NA,NA,NA,0.004088869240146282,NA,NA
NA,flabellinopsis iodinea,0.48861886253947445,0.48861886253947445,1.7054370493952214e-4,NA,0.44213294613597093,0.013793761246499435,2.5188315557409283e-4,0.046485916403503545,0.18385859500685217,1.7054370493952214e-4,NA,0.44213294613597093,0.013793761246499435,2.5188315557409283e-4,0.046485916403503545,0.18385859500685217,0,0,6.861455043794315e-4,6.861455043794315e-4,0.15909978817851397,0.15909978817851397,0,0,0.09917456295060477,0.09917456295060477,0.03158358279211106,0.03158358279211106,NA,NA,NA,NA
NA,florometra asperrima,0.51751871612974,0.51751871612974,0,NA,0.46787005887300254,0.0271558554868907,4.7571324094050534e-4,0.049648657256737484,0.15732066076717738,0,NA,0.46787005887300254,0.0271558554868907,4.7571324094050534e-4,0.049648657256737484,0.15732066076717738,0,0,7.120539730134933e-4,7.120539730134933e-4,0.21962447873624164,0.21962447873624164,0,0,0.09092491973525432,0.09092491973525432,0.021305034555892784,0.021305034555892784,NA,NA,NA,NA
NA,florometra serratissima,0.5039649412280702,0.5039649412280702,0,NA,0.4320937282894737,0.03915614342105263,4.690142543859649e-4,0.0718712129385965,0.1548872673245614,0,NA,0.4320937282894737,0.03915614342105263,4.690142543859649e-4,0.0718712129385965,0.1548872673245614,5.616089912280701e-4,5.616089912280701e-4,0.005939548684210526,0.005939548684210526,0.19171588596491226,0.19171588596491226,0,0,0.085490575,0.085490575,0.025744897587719296,0.025744897587719296,NA,NA,NA,NA
NA,fusitriton oregonensis,0.4858139492480458,0.4858139492480458,6.521169794849411e-6,NA,0.4248438095710487,0.01948997678663545,2.6358081028530616e-4,0.06097013987540177,0.18419946311654298,6.521169794849411e-6,NA,0.4248438095710487,0.01948997678663545,2.6358081028530616e-4,0.06097013987540177,0.18419946311654298,3.6982718939724613e-4,3.6982718939724613e-4,0.0053583185191063845,0.0053583185191063845,0.14382609400420618,0.14382609400420618,0,0,0.09681825225189476,0.09681825225189476,0.035481915400182536,0.035481915400182536,NA,NA,NA,NA
NA,gadus chalcogrammus,0.28804028743208693,0.28804028743208693,0.002269219798657718,NA,0.2167976524049217,0.032319734739533396,4.427247123681687e-4,0.07124263522690956,0.024982825782997764,0.002269219798657718,NA,0.2167976524049217,0.032319734739533396,4.427247123681687e-4,0.07124263522690956,0.024982825782997764,5.538458772770854e-4,5.538458772770854e-4,0.0033126595957174818,0.0033126595957174818,0.07898199085170982,0.07898199085170982,0.03130063139181847,0.03130063139181847,0.08153220437839565,0.08153220437839565,0.02334632150846916,0.02334632150846916,0.008998128795142219,0.008998128795142219,NA,NA
NA,gadus macrocephalus,0.25661406759264926,0.25661406759264926,8.290142568683841e-4,NA,0.1873693634379653,0.03207789430745069,4.46749066878786e-4,0.06924470395072305,0.024986717656896938,8.290142568683841e-4,NA,0.1873693634379653,0.03207789430745069,4.46749066878786e-4,0.06924470395072305,0.024986717656896938,5.655375390075262e-4,5.655375390075262e-4,0.003112870546003386,0.003112870546003386,0.08052267025637887,0.08052267025637887,5.696928348528421e-4,5.696928348528421e-4,0.08129028268983662,0.08129028268983662,0.023220708152318015,0.023220708152318015,0.008991930082196252,0.008991930082196252,NA,NA
